-0.01255	0	0.1048	-0.01105	0	0.09917	0.05933	0.011	0	0.099	0.00195	-0.00718	0	0.09761	0.12967	-0.00747	-0.00407	0.09784	0.22932	-0.00747	0.00407	0.09784	0.22932
-0.01385	0	0.10963	-0.01102	0	0.09908	0.02404	0.011	0	0.099	0.00238	-0.00431	0	0.09473	0.21619	-0.00692	-0.00462	0.09739	0.19775	-0.00692	0.00462	0.09739	0.19775
-0.013	0	0.076	-0.01101	0	0.09889	3.99501E-4	0.01029	0	0.09832	1.18602E-4	-0.01102	0	0.076	1.00436	0	0	0	0	0	0	0	0
-0.014	0	0.076	-0.01103	0	0.09878	7.30337E-4	0.01027	0	0.09833	-1.81024E-4	-0.00993	0	0.076	1.1284	0	0	0	0	0	0	0	0
-0.015	0	0.076	-0.01104	0	0.09878	9.98752E-4	0.01026	0	0.09834	-3.62047E-4	-0.00884	0	0.076	1.19511	0	0	0	0	0	0	0	0
-0.016	0	0.076	-0.01102	0	0.09889	0.00123	0.01025	0	0.09836	-4.05743E-4	-0.00787	0	0.076	1.192	0	0	0	0	0	0	0	0
-0.017	0	0.076	-0.01103	0	0.09889	0.00147	0.01024	0	0.09837	-4.74407E-4	-0.0069	0	0.076	1.19607	0	0	0	0	0	0	0	0
-0.022	0	0.076	-0.01105	0	0.0989	0.00262	0.011	0	0.099	2.18477E-4	-0.00448	0	0.076	0.79711	0	0	0	0	0	0	0	0
-0.013	0	0.08	-0.01101	0	0.09889	5.74282E-4	0.01022	0	0.09839	8.11486E-5	-0.01102	0	0.08	1.00436	0	0	0	0	0	0	0	0
-0.014	0	0.08	-0.01103	0	0.09878	0.00104	0.01021	0	0.0984	-3.62047E-4	-0.00993	0	0.08	1.12873	0	0	0	0	0	0	0	0
-0.015	0	0.08	-0.01105	0	0.09878	0.0014	0.0102	0	0.09842	-6.61673E-4	-0.00884	0	0.08	1.19521	0	0	0	0	0	0	0	0
-0.016	0	0.08	-0.01103	0	0.09889	0.00172	0.01019	0	0.09843	-7.86517E-4	-0.00787	0	0.08	1.19107	0	0	0	0	0	0	0	0
-0.017	0	0.08	-0.01103	0	0.0989	0.00209	0.01018	0	0.09844	-8.11486E-4	-0.00702	0	0.08	1.1535	0	0	0	0	0	0	0	0
-0.022	0	0.08	-0.01106	0	0.0989	0.00352	0.011	0	0.099	1.37328E-4	-0.00448	0	0.08	0.79622	0	0	0	0	0	0	0	0
